,Tenure,MonthlyCharge,Bandwidth_GB_Year,Responses,Fixes,Replacements,Reliability,Options,Respectful,Courteous,Listening
375,2.527681829,166.22548840000005,908.7910203,4,4,5,4,2,4,4,4
376,36.19603,123.6857483,790.9469892999998,3,4,3,2,4,2,5,5
377,4.258552081,140.0796659,3382.4240000000004,3,2,3,3,3,4,4,3
378,4.801969514,112.0114548,639.3261342999998,2,2,2,3,4,3,3,2
379,5.204853319,211.2210241,3382.4240000000004,2,2,3,2,3,4,3,3
380,32.07301330000001,183.299184,3099.922244000001,3,3,4,4,2,5,5,5
381,11.16847385,160.2298273,1599.727567,3,3,4,4,3,2,3,5
382,16.800019600000002,244.7259522,2188.672399,3,2,4,4,5,2,1,4
383,17.6210362,150.15729040000005,1586.699491,3,3,2,5,4,3,5,3
384,17.18829795,186.5334852,1828.279015,4,5,5,1,4,3,3,4
385,17.52138221,92.4635627,1866.966586,3,3,2,3,4,3,3,4
386,36.19603,150.1313933,3382.4240000000004,5,4,3,3,4,4,4,3
387,3.310281145,166.6307082,556.2193844,2,4,3,2,6,3,2,3
388,2.993625911,197.9347609,1035.183038,5,4,5,4,4,3,6,4
389,16.26037537,150.1969217,1580.43019,5,5,5,4,4,4,4,2
390,3.0450647010000003,162.609546,703.6927423,3,3,2,3,4,3,3,3
391,15.35762157,262.514072,1842.258692,1,2,2,3,4,2,2,2
392,5.940902789,189.9928055,1167.271182,3,3,4,4,1,4,4,3
393,5.988505209,187.9295905,1007.289786,3,3,3,4,4,3,4,3
394,7.1387847560000015,212.3704076,1500.69101,3,3,3,3,5,3,4,3
395,8.951793882999999,104.6249387,3382.4240000000004,4,5,4,4,3,4,5,3
396,4.221959275,232.9627325,1342.310858,5,4,4,3,4,4,5,4
397,9.797427154,144.0158931,1250.94478,7,6,5,5,2,6,4,4
398,10.90397471,277.9940193,1710.958869,2,2,2,3,4,3,4,3
399,1.665591776,111.7439684,169.39927980000004,4,4,4,6,1,5,5,6
400,8.611218573,220.1469737,3382.4240000000004,3,2,3,5,2,5,2,5
401,1.28507969,140.38642230000002,794.9581116,2,4,3,4,3,5,3,3
402,1.379696124,183.4727342,713.364269,3,3,5,3,6,2,4,3
403,3.0843765910000003,210.4841701,952.5914921,3,2,3,3,4,3,4,4
404,2.43754565,142.06601619999995,778.6094502999998,3,3,4,4,4,3,4,4
405,3.288124191,158.8691901,627.0001275000002,4,3,4,3,3,4,3,2
406,32.30772134,126.6077361,2938.319116,3,2,3,4,4,3,4,3
407,13.46565415,161.04467830000004,1566.001524,4,4,4,4,3,4,3,5
408,19.244458,200.8643391,1889.642423,4,4,3,4,4,3,3,4
409,8.69085131,254.4109295,1420.771651,5,4,5,4,4,4,4,4
410,3.778575882,213.1636141,1254.725693,3,4,3,5,2,3,3,4
411,10.27819073,177.0095689,1570.345219,4,3,4,5,2,3,2,4
412,36.19603,111.6919692,500.4406927,6,6,4,2,4,5,5,3
413,11.32083915,193.8478227,1563.848623,3,3,3,1,4,3,3,2
414,5.254442453,171.6024679,787.0962355,3,3,4,2,4,2,1,3
415,5.2551003,199.676679,1119.610001,5,4,3,4,3,4,5,4
416,6.4171326660000005,127.4059606,1155.782468,4,4,4,3,3,3,4,2
417,18.61278731,148.45873930000005,1995.346628,5,4,5,3,3,3,4,4
418,4.924623699,206.5911306,922.1362066,4,3,3,4,2,3,4,4
419,36.19603,170.52420759999995,717.6823944,2,3,3,2,4,4,3,3
420,17.22220989,151.6095125,2223.835601,4,3,3,5,2,5,3,5
421,3.238699239,161.4575516,1143.685617,3,3,2,4,2,4,5,4
422,36.19603,199.65778630000003,1537.296207,4,5,5,3,4,4,4,2
423,15.22323989,181.4081037,1614.544362,4,4,4,4,4,3,3,3
424,7.484425045,124.0896485,758.8338668,5,5,5,5,2,6,5,3
425,7.218752772,230.5847149,1317.766231,3,2,4,5,2,3,3,4
426,11.69875604,146.5523549,1189.578203,3,3,4,3,4,3,4,3
427,10.03363969,140.7620644,1467.273158,5,4,3,3,4,3,3,3
428,18.46162568,181.7836156,2192.693797,3,3,3,4,4,6,4,3
429,16.52138638,106.4136564,1568.47416,4,4,4,5,2,4,4,4
430,13.83290937,114.5079432,1376.095043,1,1,2,4,3,1,4,3
431,5.02568958,184.9307732,811.5600648,3,4,5,3,3,3,4,3
432,2.644787483,164.8206895,243.2617759,4,4,3,4,5,3,3,3
433,2.522962069,182.5237574,676.6465413999998,3,3,4,3,3,3,3,5
434,3.508974199,191.0608074,801.4709594999998,4,4,4,3,3,5,4,4
435,36.19603,149.1477678,1316.145864,3,3,4,5,4,3,4,4
436,10.96319721,94.14049218,1270.217581,5,4,3,3,5,4,2,3
437,5.505247606,245.0835077,1339.709597,3,3,4,4,5,3,3,5
438,14.16961729,169.6565749,1624.799349,2,3,2,4,3,3,2,4
439,10.27782059,208.0529073,1400.834009,5,6,5,4,4,6,6,4
440,3.364993591,246.9495179,3382.4240000000004,3,4,5,5,2,5,4,5
441,9.307770559,126.717048,1387.0160039999996,3,4,5,2,4,3,3,3
442,1.171557288,183.8669447,544.12326,2,3,4,5,2,5,5,3
443,7.262579715,267.2904049,1803.917571,4,4,4,4,3,3,4,5
444,17.06899012,137.250282,1518.7479449999996,5,5,5,4,2,5,5,5
445,10.8600084,165.2643899,1932.20577,2,1,2,3,4,3,3,3
446,16.48065356,240.9915128,1886.312286,4,4,4,5,5,5,5,4
447,10.85041661,125.2016634,1738.7190100000007,3,4,2,2,4,3,4,3
448,4.85576672,127.7491905,1060.026737,3,3,3,4,4,4,5,4
449,1.715329149,168.72809640000003,3382.4240000000004,3,3,2,4,3,3,1,3
450,21.71097206,198.1154702,1916.832871,2,2,2,4,4,4,4,3
451,3.470685398,179.451412,573.9920618,1,2,2,5,2,4,3,2
452,1.914386255,162.77782380000005,272.98230950000004,4,3,3,3,4,3,3,3
453,9.16272705,190.67557130000003,1233.975771,5,4,3,2,4,3,3,3
454,7.457173484,172.8640813,3382.4240000000004,4,4,5,5,3,4,3,4
455,4.991605214,211.1504824,1259.7352939999996,4,3,2,4,3,3,2,2
456,10.5903229,174.76458359999995,3382.4240000000004,4,4,4,4,5,3,5,4
457,14.68216127,158.4881895,1516.6674380000004,4,4,5,3,3,3,5,4
458,5.440398012,112.5529608,589.9932647,3,4,3,4,4,3,4,4
459,11.92300936,179.4608763,1021.482609,4,4,5,4,3,5,4,5
460,9.461939857,254.4072786,1267.634616,4,4,3,4,5,3,3,2
461,13.90000955,94.84616622,1266.503765,2,3,2,3,3,4,1,4
462,13.99579075,240.0407664,1877.852717,3,4,3,4,4,4,4,4
463,13.44056701,105.0982597,1541.134986,3,4,2,4,3,3,5,4
464,3.179043613,183.2975992,744.2470872,3,4,2,4,2,3,3,2
465,14.58066686,176.93737099999996,2023.519366,5,5,4,2,5,4,3,3
466,17.24908083,143.2471323,1428.427469,5,5,5,3,3,4,5,5
467,2.760467902,218.0345048,1283.253595,4,4,4,4,4,4,4,4
468,20.04140358,129.13593640000002,3382.4240000000004,4,4,4,3,4,3,3,3
469,8.001673351,127.2861644,955.0876357,3,3,4,3,4,4,3,3
470,1.092219692,192.2164178,499.7170655000001,3,4,4,3,4,3,2,3
471,14.68600159,172.8611212,1562.32774,2,3,4,3,3,2,3,2
472,4.135515169,118.40550790000002,776.4780764999998,1,1,2,3,4,3,2,3
473,36.19603,160.90849430000003,1118.646915,2,3,4,3,4,4,4,2
474,9.493585402999999,166.7503909,1781.692875,3,3,2,2,4,4,3,3
475,5.372758028,130.165347,3382.4240000000004,2,2,3,5,3,3,4,3
476,13.82188875,139.5218487,1551.398147,3,2,4,3,6,2,4,3
477,2.598489694,125.1274555,573.751474,3,4,3,4,4,3,5,4
478,12.9401487,254.918831,1794.116848,2,3,3,3,2,3,3,3
479,4.957713222,228.8558271,3382.4240000000004,5,4,4,5,4,3,4,4
480,28.79864005,181.87894530000003,3143.245184,1,2,2,3,2,2,4,3
481,7.176411327,255.2797514,1381.802291,6,5,5,3,3,4,3,4
482,36.19603,173.7176017,1091.10126,4,4,4,3,4,4,3,3
483,3.956375328,135.5068328,3382.4240000000004,5,6,4,5,2,5,4,6
484,36.19603,168.516381,538.1168657000002,2,2,4,5,3,4,1,1
485,2.206152519,128.3032638,497.90426950000005,3,3,4,4,3,2,2,4
486,3.820262172,289.6573084,1115.476658,4,4,3,4,4,4,4,4
487,2.640977982,166.1706825,522.7315686000002,3,2,4,3,2,2,3,3
488,5.6226609860000005,164.3794586,961.5888385,6,5,4,2,4,5,4,2
489,1.634394387,243.9830501,3382.4240000000004,3,1,3,3,2,3,2,3
490,2.012075635,130.4492186,565.3167155,4,4,3,3,3,4,4,3
491,10.06913982,255.6084869,2062.605873,4,5,3,2,4,2,5,3
492,6.935335786,131.0674868,1197.080651,4,5,3,4,4,4,4,5
493,15.56741347,233.04263280000004,1972.725118,5,5,4,5,3,3,4,5
494,12.75071284,180.7033812,1427.321538,4,3,3,1,5,3,3,2
495,8.573785357,220.5069628,3382.4240000000004,5,5,5,4,3,4,5,5
496,13.86188691,253.4312536,1874.789062,5,5,6,4,3,5,5,3
497,10.77929667,144.0105136,1806.007164,4,5,4,4,4,6,3,3
498,16.88097916,95.44156502,1939.600904,3,3,2,4,3,3,5,4
499,16.92163398,209.1843196,2275.888923,1,2,2,4,3,2,3,2
500,11.91663193,93.38429655,1372.385193,5,4,5,4,5,5,4,5
501,2.81822785,195.7642527,785.6266383,3,4,3,3,3,4,6,3
502,5.100566529,160.9056198,1226.343895,4,4,3,4,4,4,2,4
503,4.806882153,241.3339342,1047.361909,3,4,3,3,3,2,3,2
504,5.658327457,196.9690589,893.5446642,3,2,3,4,3,3,3,3
505,2.6495251580000003,240.2909309,1210.047397,4,4,3,4,2,4,5,3
506,18.76976086,139.2912908,2329.912456,4,3,4,3,4,3,4,4
507,13.04542381,110.8094471,1163.407505,4,3,3,5,3,4,3,3
508,1.534192133,182.5556342,736.9303356,4,4,4,4,4,3,3,3
509,9.039309605,151.9327164,1134.880009,3,3,4,1,5,2,2,4
510,10.15330548,108.0911922,1561.294194,3,3,4,4,3,4,5,3
511,8.792119046,91.94775013,1216.325478,3,3,3,3,4,4,3,4
512,1.5425568790000002,225.4400007,1192.502878,1,3,4,3,3,3,3,3
513,36.19603,232.4943908,2140.402985,4,5,3,4,3,5,4,4
514,5.165404738,206.3715217,867.2394016000002,4,3,2,4,3,5,4,5
515,13.17859958,174.0196784,1581.016214,2,3,2,2,3,2,3,1
516,1.557206083,242.889665,724.6774743,4,3,4,4,4,4,4,3
517,7.226076469,186.01088700000003,1123.971139,3,5,4,4,2,5,3,4
518,20.91720893,182.9148253,2633.809472,4,4,3,3,2,5,3,4
519,7.228526307,115.3043002,967.7426094,2,2,3,5,2,3,3,5
520,20.43854626,140.561094,2101.344074,3,4,4,3,4,3,2,3
521,2.915827364,149.648804,862.3199149000002,1,3,2,4,4,3,3,4
522,9.709171662000001,158.6552108,921.1401066,4,3,4,4,3,3,4,4
523,1.939549257,153.0311665,3382.4240000000004,6,5,6,3,5,5,5,4
524,1.502124145,139.2518125,522.7806578,3,4,3,1,4,3,3,3
525,1.906368477,139.9466489,736.161108,3,1,2,4,4,3,4,3
526,15.60605339,117.3180583,2148.889242,5,5,5,2,4,4,3,5
527,36.19603,235.6126924,1304.999684,5,5,3,4,4,4,3,3
528,1.781895205,149.4210208,292.4731737,4,5,5,3,2,4,5,5
529,2.050742411,149.2847229,655.3814577,2,2,3,3,5,2,2,3
530,2.447649309,151.0601646,660.0908172999998,3,3,5,1,4,3,3,2
531,10.81997919,172.66781,3382.4240000000004,4,4,3,2,4,3,4,3
532,8.650238791,138.2970267,1090.76661,4,5,5,2,4,3,3,3
533,8.878536605,198.7045622,1136.118286,2,3,3,7,1,3,4,3
534,2.359067126,205.9098524,673.2665835,3,3,3,4,3,3,4,3
535,6.811759674,163.7748626,831.1303039,4,5,3,3,4,3,4,4
536,5.207179461,160.2309871,729.541703,4,4,5,2,3,6,5,5
537,9.450195459,169.7036004,1163.701618,3,2,2,3,3,3,2,3
538,10.6312597,131.1792589,1720.167182,5,5,5,4,3,4,4,2
539,3.564836875,121.621394,626.5880936000002,4,4,2,2,5,3,3,3
540,1.815836226,179.38517990000003,369.7619068,3,3,3,4,4,4,3,3
541,36.19603,166.4467204,1197.180331,4,4,3,3,3,3,5,2
542,7.349620762000001,238.1521804,1164.240281,3,3,3,5,4,3,5,4
543,14.71424943,193.6157184,3382.4240000000004,4,4,4,4,3,4,4,5
544,7.073151031,245.5533888,3382.4240000000004,4,5,3,5,3,4,4,5
545,1.597765127,139.4923139,775.0343206,4,4,3,3,4,4,2,3
546,8.054118994,199.6637415,1808.311421,5,4,5,4,2,5,3,4
547,14.96135055,189.7751718,1942.452213,3,2,2,4,1,5,6,3
548,22.76986341,197.550937,2847.700412,4,4,3,4,4,5,4,3
549,2.519975147,150.2266104,908.4356314,4,4,5,2,5,4,1,3
550,36.19603,205.1649668,973.4512833,6,5,4,4,3,6,6,5
551,7.793733508,152.1992004,1097.7031550000004,3,2,4,4,2,4,4,2
552,36.19603,224.98953030000004,3382.4240000000004,3,4,2,5,3,4,3,3
553,10.40161068,203.1916122,1883.962411,3,3,5,3,3,4,4,4
554,11.40192641,127.78529640000002,1808.501398,2,2,2,4,2,3,3,3
555,7.604093453,163.2894665,844.8711719,2,4,3,3,5,3,3,2
556,12.85397739,104.5515337,1215.114995,4,4,4,4,2,4,4,4
557,1.4109712369999998,170.0664764,382.5347203,3,3,2,5,3,3,4,3
558,8.874920206,160.04549430000003,3382.4240000000004,4,3,4,4,3,4,3,5
559,6.013261132,219.0158023,851.1414085000001,5,5,3,7,2,6,4,4
560,9.306233406,245.2352855,1762.075547,3,2,2,4,3,2,4,2
561,4.902104963999999,176.5504091,1350.716866,4,3,2,4,4,4,3,4
562,1.894776657,160.60373080000005,1052.0420789999996,5,5,4,4,4,3,3,4
563,5.204111135,146.70694819999997,1159.678094,3,4,5,4,3,3,4,4
564,1.375013189,134.3371378,338.25920539999987,2,3,3,4,4,2,2,3
565,1.387575524,128.8241399,851.811469,3,2,4,2,4,3,4,5
566,2.6856774960000003,186.8561639,669.0040793,4,2,4,3,3,2,4,3
567,5.511437756,138.7411409,910.210446,4,4,3,3,2,5,5,3
568,16.58244758,181.6779727,1981.954133,3,4,3,5,3,2,3,4
569,14.17620441,173.9157801,1695.851887,3,3,3,4,5,5,2,5
570,10.81527088,164.4242271,1305.953642,4,4,4,3,6,4,3,4
571,20.01892414,136.2144084,1950.886897,3,2,3,5,2,3,4,3
572,6.956508263,220.49140330000003,1631.872719,3,3,3,2,4,3,2,4
573,8.274610767,158.4779198,954.6181316,5,4,4,4,4,4,3,3
574,6.786723844,160.488807,957.753476,3,4,3,1,6,3,1,2
575,36.19603,275.26509439999995,1057.571757,4,3,3,3,3,4,3,4
576,10.19243185,194.7847904,1277.521575,3,3,3,6,2,5,5,5
577,3.998433243,125.1630971,327.6622533000001,5,5,5,5,3,4,4,6
578,4.964368923,90.27592978,1193.589255,5,5,5,4,2,4,5,7
579,5.884557067,229.763463,1252.1557710000004,5,5,4,4,3,5,5,4
580,1.084656113,149.226974,261.1185652,3,3,2,4,2,3,4,3
581,7.21126107,180.264666,3382.4240000000004,3,3,3,3,4,3,4,4
582,2.140387928,173.10027119999995,1080.597617,4,4,3,3,4,3,2,3
583,7.931439645,204.2785295,1262.007891,4,4,4,5,3,3,4,4
584,14.08939653,212.4134248,1713.178075,3,5,3,3,3,3,3,2
585,36.19603,184.7387845,1264.760574,4,4,4,5,3,4,4,3
586,6.951491551,199.9313232,1356.299478,4,3,1,4,3,4,5,3
587,36.19603,114.0955944,386.0863102,5,4,5,2,5,3,3,4
588,11.85998919,135.3138749,1299.0662140000004,4,4,5,3,5,3,3,5
589,3.113737885,92.00899337,278.5411418,3,3,3,2,5,3,3,3
590,36.19603,136.99651819999997,1014.311651,4,3,3,4,3,4,5,4
591,11.41238102,138.58532019999998,1511.115195,3,4,3,2,4,6,3,4
592,15.37990405,206.9305175,1795.270512,2,3,2,3,4,2,1,3
593,3.775528995,115.0057404,551.1855922,3,4,4,4,5,2,3,5
594,36.19603,207.6609044,1051.833922,2,2,4,5,3,4,4,2
595,2.843930975,133.8291483,567.3663629,3,4,3,4,3,4,3,2
596,36.19603,239.8777565,1614.036609,3,4,3,3,3,3,5,4
597,4.768869377,176.8101224,771.6292755,2,3,3,3,5,4,3,4
598,14.57312339,137.4697851,1329.158978,5,4,5,1,4,4,4,3
599,17.28022598,205.8672445,1929.06738,3,4,4,3,4,3,4,4
600,16.1217624,149.76558640000005,1845.830672,5,5,5,2,4,4,3,4
601,2.437089876,139.2116263,909.6827162,2,3,3,3,3,2,4,2
602,5.822867455,197.90033190000003,3382.4240000000004,3,3,3,3,4,2,1,2
603,16.18199957,152.3181988,1602.254193,3,4,5,1,5,3,3,4
604,14.46037646,140.54469819999997,1435.057667,4,4,4,4,3,3,3,2
605,1.504124801,229.6099238,729.7054333,6,5,5,3,4,4,3,4
606,7.737353243999999,169.6804607,1290.274294,3,3,2,3,3,3,5,5
607,4.109952242,158.64468530000005,1200.010955,2,2,2,3,4,2,2,2
608,36.19603,240.456242,3382.4240000000004,4,4,4,3,4,5,4,4
609,4.440328327,173.1513879,1178.437008,2,3,3,4,3,4,3,6
610,12.3848312,169.0529335,1321.193696,4,4,3,4,3,4,4,4
611,6.396338897000001,151.233795,821.4684599,2,3,3,4,3,4,2,2
612,10.03212915,135.0692532,986.2673645,3,5,5,4,2,5,4,4
613,2.62036784,159.6330495,587.5381530000002,3,4,4,6,3,4,4,2
614,3.795086086,232.5160024,3382.4240000000004,4,3,4,4,5,3,5,4
615,3.149071183,149.98697019999997,520.606284,3,3,4,4,3,3,3,4
616,3.484000437,185.0100869,1138.169594,2,3,3,2,6,2,2,2
617,5.770302149,182.4216382,829.9759818,3,3,4,4,3,4,4,5
618,2.981008475,160.6734108,477.2500925,2,3,2,4,3,3,3,3
619,9.14991493,146.83047380000005,944.3304649,3,4,4,4,5,3,3,6
620,11.38939562,244.574468,1499.600891,2,1,2,3,3,2,3,3
621,1.4451484069999998,163.41735669999997,3382.4240000000004,3,2,3,3,4,3,1,4
622,6.143856241,173.306468,1035.02733,5,5,4,1,5,3,5,5
623,5.981775914,140.5652266,1281.923094,4,4,4,6,2,3,5,5
624,2.08299524,173.4415571,3382.4240000000004,5,5,3,4,3,4,4,3
625,7.110141173,148.50135749999995,894.6261939999998,4,4,4,4,4,3,5,3
626,3.041138012,273.70433760000003,1045.360604,4,4,4,4,4,5,5,4
627,15.37394197,159.84010980000005,1829.923575,1,2,3,3,4,3,2,4
628,3.905351198,197.888938,838.8374504,4,4,3,4,3,4,4,6
629,3.838043219,149.2859595,688.2231899,5,4,4,3,5,4,3,3
630,5.141923371,184.6509023,927.5974127,3,2,3,4,2,6,5,5
631,19.17821675,209.619672,2031.266556,5,6,6,5,4,5,6,5
632,12.36979696,140.4631045,1241.892931,3,2,2,3,4,3,3,4
633,36.19603,221.1978664,1662.516242,3,4,3,3,4,2,2,2
634,3.769989038,242.596623,857.6130333999997,4,4,4,5,3,4,4,5
635,9.126959742,154.2263116,1640.244176,3,4,3,4,5,4,4,4
636,2.6841510790000003,140.33310780000002,991.424632,3,3,4,4,3,2,4,3
637,36.19603,244.74058650000003,2895.881802,4,5,5,4,3,5,4,5
638,4.676474348,187.6913469,1396.347808,4,3,4,3,4,4,2,3
639,4.065555679,159.56220119999998,640.3809858,3,3,4,3,3,4,4,3
640,19.95372925,192.1412173,2072.694492,4,5,4,3,4,2,2,3
641,4.241019424,171.23954819999997,1001.860025,3,2,4,2,4,3,3,2
642,14.02310297,232.9759122,1669.613093,4,4,4,4,2,4,5,5
643,1.042140757,222.781155,878.627791,4,4,4,4,3,4,4,4
644,4.483251529,159.45933380000002,558.9953054,3,3,4,5,3,3,3,4
645,2.768037617,191.3760257,570.1301629,5,4,4,5,3,4,4,4
646,6.357562637000001,152.3659226,3382.4240000000004,3,4,3,4,3,4,5,3
647,7.748370205,187.6498691,1219.21915,4,4,5,3,4,3,2,1
648,6.90648504,185.1283909,1000.051774,2,3,3,5,2,2,2,2
649,11.80191083,128.3156139,3382.4240000000004,4,4,4,3,5,4,4,3
650,20.75499393,221.6065596,2245.476461,5,4,5,3,4,4,3,5
651,10.57261422,162.0033494,1243.4782369999998,5,3,5,4,2,4,3,5
652,5.260136013,246.91225950000003,1502.6770720000004,2,2,4,4,1,5,3,3
653,28.38835566,163.89250330000004,3249.4179440000007,3,4,3,4,1,6,3,3
654,2.451160296,148.43100890000005,3382.4240000000004,2,3,2,4,4,3,3,3
655,7.243986575,146.170473,708.0622854,5,4,5,3,4,3,4,4
656,1.876407503,183.615716,1075.001724,2,2,2,4,1,4,4,2
657,36.19603,172.7774169,847.7321161,4,3,3,4,2,3,2,3
658,11.24483017,200.4274266,1967.957184,5,5,4,3,5,3,4,1
659,6.735352382,91.10094128,1066.193338,4,3,5,4,4,4,2,4
660,5.991017375,215.1390918,961.1315871,3,4,3,4,3,3,1,2
661,36.19603,126.1299989,1639.1977029999996,4,4,4,3,3,4,3,2
662,10.28281832,120.0674764,1200.853937,3,3,3,3,4,4,3,3
663,19.21689293,210.741835,2562.992759,2,3,4,4,3,2,3,3
664,11.34954445,141.94581019999995,1766.503802,3,4,4,3,3,5,5,3
665,1.846161288,110.3551222,333.3304389,3,2,3,3,3,4,2,5
666,14.86270396,135.1002019,1561.128541,4,3,3,2,4,2,3,3
667,36.19603,134.2283556,323.972804,5,5,4,3,3,4,6,5
668,36.19603,103.6318064,1643.91894,5,5,4,3,4,4,5,4
669,3.7013893,103.1831044,406.5230396,5,5,6,3,4,6,5,5
670,5.261502169,160.5170814,932.1606254,2,4,3,4,4,4,3,2
671,7.279044337,159.1384413,906.7867988,3,3,2,2,5,2,3,3
672,13.80323806,90.94466851,1737.3545789999996,3,2,4,4,3,3,3,4
673,15.92219451,254.81602540000003,1986.939234,5,5,4,3,3,5,5,3
674,3.525858481,160.094869,532.0660282,4,5,4,2,5,2,4,4
675,9.85591776,169.8450586,1014.45747,3,4,4,4,3,4,3,4
676,9.75910234,155.34474609999995,871.2907856,4,3,4,3,3,3,3,3
677,5.506476096,95.08448022,794.8748353,2,3,3,4,4,3,4,2
678,6.999864982,135.64972230000004,949.785575,3,4,4,4,3,4,4,3
679,36.19603,112.510999,1751.7481670000002,2,4,1,3,3,1,2,2
680,7.320050181,92.53947933,954.4058631,5,4,5,3,4,3,3,2
681,8.886453729,127.236577,1390.292533,3,2,3,3,3,3,4,3
682,36.19603,130.64446940000002,2283.692222,3,4,3,3,4,4,4,4
683,7.847288476,111.8657354,625.2785223,2,3,2,3,4,3,3,4
684,10.8040205,211.4566983,3382.4240000000004,2,3,3,3,3,2,3,2
685,7.798523157999999,249.5569684,1307.965782,3,2,3,6,4,3,4,2
686,9.586248224,148.3988529,1554.416773,4,4,4,4,4,4,3,3
687,9.428767036,231.844017,3382.4240000000004,4,4,3,4,3,3,3,5
688,8.019086021,192.2308161,985.0943424,3,3,4,3,2,4,3,1
689,5.78988794,193.7731237,1503.682743,5,6,6,3,2,6,5,5
690,23.02862012,113.528724,2253.839865,2,4,3,2,5,2,4,3
691,2.72317525,191.8173982,3382.4240000000004,2,3,2,1,5,2,2,4
692,18.92157073,151.8186417,1813.614194,3,3,3,5,3,5,3,4
693,11.90088632,155.0369975,1831.930109,4,4,4,3,5,3,2,4
694,28.93788212,124.2007589,2580.979643,5,6,6,4,2,6,5,5
695,1.570209934,152.0576813,930.6501084,3,3,3,4,4,3,2,5
696,10.85959186,231.7936273,1561.283799,5,4,4,3,3,5,5,4
697,1.338441957,182.2400548,491.8773506,5,4,6,3,3,5,4,3
698,2.995498523,241.4485406,3382.4240000000004,4,4,2,3,5,3,1,3
699,10.56061324,201.5004243,1252.81737,3,3,3,4,4,3,4,3
700,9.84141211,116.55300520000002,1511.1388,4,5,3,3,4,3,4,6
701,36.19603,185.6361125,2230.367018,2,3,2,3,3,2,4,4
702,12.84120976,242.2432161,1885.438773,4,3,4,5,3,5,4,6
703,5.7592657460000005,185.4834246,947.6695867,3,3,2,3,4,4,2,4
704,7.979145258,126.1405387,1025.701125,4,3,4,3,4,4,4,5
705,19.28424826,182.9597526,1982.131752,4,3,3,2,4,3,3,6
706,13.57977305,278.0862506,1780.7916260000004,2,1,1,5,2,1,2,4
707,3.520675631,172.9325588,700.0569426,3,4,3,3,4,3,5,3
708,10.49916723,196.3989619,1924.891176,4,4,5,3,2,5,6,4
709,36.19603,175.9962747,704.1947644999998,5,5,5,4,4,4,3,4
710,5.567028377000001,149.99309409999995,1207.740526,3,4,4,3,3,5,4,4
711,11.84987964,113.2784394,1064.895012,5,5,4,3,3,4,5,6
712,3.976305626,150.26574630000005,743.4780761,3,2,4,4,4,3,3,4
713,5.759571228,280.5247818,1251.370845,6,5,4,3,2,4,5,3
714,3.613513424,111.1012605,470.68227800000005,3,4,4,4,4,5,4,4
715,5.156978882,118.5073376,1112.686143,3,3,2,2,3,3,3,3
716,16.75922789,275.07010160000004,2064.474901,3,2,4,3,2,4,4,4
717,13.85187885,146.9278395,1716.888034,5,5,4,2,4,3,4,2
718,9.472450618,205.1577729,1114.13669,3,3,3,5,2,4,4,5
719,6.636312277,126.1584475,718.0624098999998,5,4,5,4,4,3,5,4
720,2.904448825,131.4451777,800.1531959,3,4,4,2,6,3,4,2
721,4.800346852,242.7237047,1680.337106,5,5,3,4,2,3,4,4
722,10.35063785,126.3699484,1416.865765,2,3,4,3,5,1,3,3
723,14.71592037,104.4625258,1573.289677,5,5,4,3,4,4,4,4
724,9.758067608,184.5719882,1619.817463,4,4,4,3,4,3,4,4
725,9.820011726,161.61627,1596.707755,4,4,4,4,4,3,4,3
726,8.458573247,157.13631909999995,908.0504522,4,4,4,2,4,3,4,4
727,8.508626757,128.9891665,1449.202089,3,4,3,4,2,4,3,2
728,11.70347852,140.9037751,3382.4240000000004,3,3,2,4,4,2,2,3
729,29.8284414,251.0280741,3382.4240000000004,3,2,5,3,5,2,2,4
730,7.004427474,162.8442851,907.2094936,4,3,4,3,4,4,4,4
731,7.439569893,123.4130515,890.4483344,2,3,3,4,3,2,4,3
732,21.05353987,204.71351830000003,2050.67636,3,3,4,4,4,1,4,4
733,6.0500607770000006,168.7544169,1338.110998,3,3,3,3,2,5,5,5
734,7.599617029,183.9035336,920.3847194,2,2,3,4,2,3,4,5
735,5.473564746,105.5390411,736.1743773,2,2,2,5,5,2,2,4
736,4.803306414,219.645638,857.7406242999998,3,2,2,4,4,2,3,4
737,6.051428262000001,154.925195,1226.543716,2,1,3,3,3,3,1,2
738,6.5035133410000014,142.50608830000004,1495.554533,4,3,5,2,4,3,2,4
739,1.650263525,145.6515351,248.179366,5,4,5,5,3,3,3,4
740,2.282601557,126.8379715,3382.4240000000004,3,1,4,3,3,3,5,3
741,36.19603,221.7042762,1857.957041,4,3,5,3,4,4,3,2
742,11.56648604,116.5950526,1663.371666,3,3,2,2,2,3,3,3
743,36.19603,92.93104045,318.0435078000001,5,4,6,4,3,5,4,4
744,12.11795763,161.4593056,1386.813604,5,4,5,2,3,4,5,3
745,9.539962975,158.5902085,1535.462356,2,2,3,4,4,3,3,3
746,4.3037451010000005,132.7633545,982.8832681,3,4,4,2,4,4,3,2
747,7.607475355,115.7791279,1150.859858,4,4,5,3,2,6,4,4
748,3.736763788,173.25635559999995,866.8410598999999,2,2,3,2,5,1,2,3
749,22.39935475,170.8312358,1960.019242,5,3,2,3,1,4,5,3
750,20.07541432,148.1648471,1788.145063,4,3,4,1,5,3,2,3
751,7.677648117,173.8328866,1166.469107,4,3,3,2,5,3,4,3
752,14.08292576,195.5529673,1559.679776,3,4,3,5,3,4,4,6
